,Avg. distances,Avg. times,Heterogeneity
0,343.11387793015587,769.3144479781918,0.2181997435733789
1,1028.5337098475293,1081.5303271240346,0.2523305944509987
2,350.2363874777467,805.3991253975466,0.2111022237331748
3,343.1767256965985,719.8529759200363,0.22665113025499217
4,356.02794616467156,765.0136642435257,0.22752844041682913
5,161.63353849426912,380.7258064516129,0.14332193167980925
6,337.72407852538856,881.8816447069514,0.22333163772441278
7,374.2588747530326,748.5426965015903,0.254731955824859
8,400.4982232463577,846.8426737846434,0.24107615769542104
9,324.34879713420594,786.4471603816446,0.20684814526713421
10,1068.4942816955481,1024.19870513403,0.2799679245557241
11,1430.9959503721327,1033.6937755565652,0.2624074655659743
12,1222.4973946738626,1024.5849159472966,0.29681033845407223
13,1816.5035806590188,1100.0,0.2942639424866305
14,1137.0182576906682,934.3135960926852,0.3277233827840298
15,1277.4529821115466,1056.9568037255792,0.2793088740166785
16,1215.1176077837713,1023.2396751476601,0.2776172671544544
17,1382.957631702726,1071.0011244888688,0.30348326939518583
18,725.6420256389601,900.4080417991822,0.27054985121821606
19,1315.35745776387,1023.3672648796,0.2843015723665877
20,670.974355390669,829.1240458882326,0.25626353933191326
21,441.9952302633119,850.864402544298,0.23897555732348238
22,578.2095692057175,841.7625851885506,0.22453020785216482
23,727.6937080278049,938.9296342571557,0.2763247961003944
24,561.6633748268896,835.4202975920036,0.2433283139096592
25,163.6851631739796,326.5423330304407,0.13269714929173046
26,749.351798699019,903.3806224443434,0.26704751096195367
27,299.90302063093316,818.1197978191731,0.1530992550484386
28,499.893394271601,1059.0109609268513,0.14224377716792028
29,1388.0239194419785,1093.0306678782372,0.17587539865240165
30,718.2262774555865,1072.1336210813267,0.12796792961095568
31,712.9562135590759,952.2848023625625,0.16552301741716846
32,1121.7393536488287,1074.8088823262153,0.16022146969483464
33,1652.6595396240552,1100.0,0.2856594328409327
34,589.8981035735515,1089.9673330304408,0.13895772499413908
35,854.8644556831013,1099.9355747387551,0.14455730389334975
36,1973.3606698114559,878.3388914129941,0.2286647300917082
37,1778.6822688166392,890.0417423898228,0.29178900221735093
38,1204.3285149071219,820.2719218537029,0.21149771977461249
39,2200.174783887673,986.8354838709679,0.2298424979415729
40,2155.7732190764755,988.1755338482509,0.2664540520524556
41,3318.3133841629156,1100.0,0.2883674951138028
42,1433.7678366027867,851.1292139936393,0.2510459590058634
43,2023.1974234129707,908.1734325306679,0.2316242143064317
44,2244.7251858544914,924.9967174011813,0.26530252085441
45,1967.0357535881647,1090.5934120854158,0.3033669990692055
46,1847.484972679982,1084.0430031803726,0.3038241942118862
47,1407.9538151181346,1074.099193548387,0.25840814549461966
48,1556.156159498787,1075.9002498864154,0.2533459629868583
49,762.1127818537475,720.4023852794185,0.23191281747644102
50,904.7846649906461,1099.288050885961,0.198225967587119
51,1452.9575964855173,1054.2152203543842,0.23580696345509913
52,986.1885180737327,1050.976942298955,0.20090243466271177
53,1523.9619779663913,1059.3185597455702,0.2495620210563033
54,808.1171974043507,1050.4581553839164,0.2485515813712189
55,351.6648316273531,791.6297705588369,0.23224494619021951
56,2169.1867285658905,1100.0,0.3354162572455686
57,839.4729814986704,1014.6065992730577,0.27850413170394794
58,829.2622238625755,1032.0581894593367,0.25120054798710156
59,1007.6324685259511,1093.9285665606542,0.27047925490941976
60,714.3037949381203,1040.1677532939573,0.22998235092280092
61,1030.888412225384,1049.6266129032258,0.28311063563849787
62,359.89702789514547,850.7497387551114,0.23147546411765038
63,1721.389836153552,1100.0,0.3183693592304421
64,412.0510147976607,871.8842798727851,0.22527726997274597
65,1062.4366372604106,1093.1649363925487,0.28226001709932075
66,1123.4708593691385,1094.0222171740118,0.3239143921810733
67,887.5254882812291,1013.4663562017264,0.31660278328411856
68,885.7185906921438,1066.909336665152,0.2939555986373623
69,774.1067408629522,1061.595115856429,0.2964317268860595
70,1696.7346380546985,1099.819661517492,0.35968799110784766
71,962.5232571486042,1089.6691163107678,0.31244407176153965
72,1631.4025037450615,1069.1157428441618,0.3011003848926932
73,2805.4879569901823,1095.6070876874148,0.33946709012656406
74,468.3058224671281,749.6302703316675,0.189769576226257
75,1557.461649220046,1076.4745797364833,0.2736915765308347
76,1623.5625506411816,1097.1615288505225,0.30683026238547534
77,1303.8594207059214,1001.153589277601,0.2968445876479208
78,2478.142765687112,1051.4341549295775,0.38254147975474545
79,1800.8009433779698,1045.899216265334,0.3564423049581079
80,1547.7636886074872,1078.5084620626988,0.2903143406177114
81,532.5354323350208,1071.6834393457518,0.20004885881306955
82,2181.9646429823147,1100.0,0.26441302758450297
83,1496.2266856595609,1063.7035438437074,0.3489097066133171
84,1252.095014905408,1079.6938664243526,0.2777275470310309
85,1381.2559845135497,1100.0,0.23259135593316732
86,1383.1023864842493,1056.286244888687,0.28457303830159386
87,457.6655704189509,1025.8648568832348,0.18688061249185633
88,1342.0485231710354,1073.0391412994093,0.20627682827188804
89,1305.146725595643,1095.201828714221,0.24594682275536658
90,2117.249278887039,1100.0,0.2720964740391743
91,473.80175413421347,936.157121762835,0.21222011236515959
92,2554.8646284701535,1093.5836437982734,0.26135155407296845
93,1711.258972774041,988.9855065879146,0.36670328760665744
94,1796.598252648059,1083.7514084507043,0.26514259860387146
95,2428.3087089354012,1100.0,0.24142201136289673
96,1881.7558280960748,1024.1119604725125,0.264270899749071
97,1676.0371793571423,1039.5840981372105,0.2600495286312518
98,1761.814501760711,1081.1932530667877,0.23218193272876977
99,2634.594181207936,1099.699784189005,0.3876811336862307
100,518.6661754927021,825.5404929577464,0.24648962824458984
101,1251.175822668236,1099.2034870513403,0.2362803353387858
102,1302.4304799906931,1075.1790322580646,0.3119434521797211
103,901.5737325862312,907.9410608814175,0.27944506195502233
104,1284.4435558844698,1064.4253066787824,0.3272396223994783
105,1697.6724966591573,1085.7072126306223,0.37572214930752806
106,1456.1066690115274,1090.0733643798271,0.31871978788248356
107,1243.4996510136475,1057.1682985006814,0.32412074673353053
108,2447.2604354659316,1066.4368582462519,0.30741856495877773
109,1793.0073640594296,1100.0,0.26588602095772623
110,2613.3994950539477,1087.0797819173104,0.2985893249938863
111,2490.8573438543567,1100.0,0.3334191121875946
112,2166.3121159112384,1091.7693434802363,0.3009705159938048
113,1880.97640974398,1012.7915492957748,0.297101292306759
114,2210.661421642056,1084.5606428895958,0.3181843630313443
115,2426.692736854177,1099.5226601544753,0.2967178277164445
116,2410.5101096101826,1094.37417083144,0.2793964053512154
117,2707.2138319696787,1068.4544865970015,0.26152770361682864
118,1170.6084789858594,1016.8356769650158,0.2322015470272395
119,2188.4086958960356,1056.4839618355295,0.31735588640641915
120,2345.5502376638924,1033.3842685143118,0.2635648608326346
121,2484.4940635934054,1099.9565197637437,0.3148338061028019
122,2726.1037301460688,1047.59266242617,0.2601450219555026
123,2027.36028923223,999.2491026805997,0.30698833947649284
124,2138.837950167613,1027.4782939572922,0.30485207444586765
125,2336.158433920922,1034.805417991822,0.2921889215864075
126,434.5845737039999,1044.6274647887324,0.2231060227396954
127,1884.3026938443952,1099.7960586097229,0.28292723183734286
128,683.4609329883258,1081.5133689232166,0.22945370008195792
129,454.4858973030231,1049.317423898228,0.24153896414513826
130,456.53693665050156,1062.1758973194003,0.19923734249004277
131,400.31903421341303,987.9711267605633,0.23792621763151028
132,453.793154364833,963.4731712857792,0.23290637268810044
133,358.8861263406286,978.739993184916,0.20530619853537302
134,817.52858291117,1081.7425715583825,0.2313367232873665
135,1344.4885702796018,1060.770581553839,0.34054405665903537
136,2387.2583376632792,1100.0,0.3540076548843963
137,2577.6292095584568,1096.6196501590186,0.3674891233533372
138,2773.9269154938156,1097.9246933212175,0.331352255486348
139,2925.1552771569063,1100.0,0.3387263470454383
140,2689.132924370784,1100.0,0.2917294010372072
141,2311.6097737207074,1078.2089391185825,0.37935648165993585
142,2032.3195849564274,1075.192821444798,0.33771239397441677
143,2994.94677618656,1099.9133802816903,0.3507622214962348
144,264.5227630870557,704.8037255792822,0.16812787713765207
145,2525.9375959643867,1090.166583371195,0.31166081418295766
146,250.6890042828977,610.7245115856429,0.16986187211654333
147,287.1666629897641,841.2426397092231,0.1616076900182557
148,297.4925535217904,700.0811562925943,0.17735802224175506
149,428.6360847889467,958.6614379827352,0.19211098255376396
150,331.1468448049341,889.0413902771468,0.1925287216140849
151,534.2247447658946,902.779395729214,0.24104754508476672
152,228.67869009771653,549.3316447069515,0.15129623088253602
153,601.6108690555645,1076.5843366651523,0.21816503940868956
154,2995.4386365953983,1080.362676056338,0.29088616313611404
155,2719.568079248328,1099.9717741935483,0.30902097226004865
156,2590.195863129492,1100.0,0.24544028855261774
157,2563.8670398703393,1095.6568037255793,0.2836852638104187
158,2597.93449134018,1100.0,0.30575453438473726
159,2990.6245920778993,1085.0862108132667,0.2668209354832391
160,2763.45803758283,1100.0,0.27570333120802976
161,3165.818799734778,1100.0,0.3114812270816338
162,2219.5340867804407,1082.894366197183,0.2864281313526093
163,626.4457274498501,1086.0777601090413,0.22788994002599652
164,1949.7923093285472,1100.0,0.2670867142827353
165,1936.8342845135642,1081.531985461154,0.3697171408368557
166,2116.0573686354396,1080.8871535665608,0.26825277927152846
167,1693.8322225249851,1060.9595184007271,0.26553966176709415
168,2455.6818962614784,1098.2030554293501,0.3719612339567487
169,2219.116078446622,1100.0,0.263093157175364
170,1947.0183378648612,1100.0,0.27396572173857
171,1741.0661279605756,1000.3631644706952,0.3482923111823618
172,925.6612736764482,969.4545093139482,0.2878343198407097
173,952.289836105896,980.3167083144026,0.29837387102461327
174,880.3415614216758,971.146819627442,0.2789270018243067
175,1158.5742105864613,1072.1699114039075,0.3081788717860576
176,588.3539385031078,814.8306905951839,0.24874049537477907
177,691.0563479084121,882.6571671967288,0.26464637707351374
178,1123.0682684705243,1014.7905951840073,0.3041041529359205
179,713.8299757081691,886.9988641526579,0.2800675631698577
180,2611.7446815313224,1027.1806565197637,0.3809925062511098
181,1753.0154347904881,1072.3722285324855,0.355607408189096
182,2174.0788820261623,1097.0436051794638,0.3179877145234907
183,2637.7587843087263,1051.215265788278,0.3969591265570903
184,2466.987275226542,1013.3376306224443,0.3815795197403633
185,2735.065658909335,1088.1857791912767,0.37632602199404874
186,2302.7739116898993,1030.7489323034983,0.3699362851251707
187,2552.8557520365243,1075.6604725124942,0.3725657890995306
188,2630.2556763060347,1088.7590981372102,0.36739977213543723
189,1817.7121030462877,1027.5737960018173,0.3457764740897266
190,1871.6087550538364,1072.5393571104044,0.3744677946994633
191,440.1531468404815,716.381633348478,0.23430136383828568
192,456.4823053598852,736.3795433893685,0.2469433100013333
193,543.6104291202274,811.7824170831441,0.25388098341947235
194,761.4652836695421,956.8142662426171,0.24689210050558635
195,357.43926804933784,636.4937187641981,0.21172844054320988
196,624.3957079947932,896.9339959109495,0.25357233625631037
197,531.6366573970918,840.0107564743299,0.23209083745597997
198,144.31176156190932,319.8247728305316,0.13621867415177955
199,754.797842537351,765.3792139936393,0.22986582783524243
200,283.59476577113014,520.1959336665152,0.17838979500404104
201,183.4272197880669,391.5873580190823,0.1448981781577346
202,155.99302499202008,328.9940140845071,0.1300099145729056
203,135.83902834920212,317.83792594275326,0.11927583807840537
204,468.4884094011373,806.2832121762835,0.21075700196964456
205,89.08458097315474,209.84759200363473,0.08598309404184092
206,1366.652582387458,921.1517378464333,0.30828576465748597
207,1118.6698125826067,938.5152317128577,0.24967169430509206
208,1831.907313423551,889.625590640618,0.2631681768117792
209,2114.1088436522573,1008.6654815992729,0.26502114666553767
210,2269.52121248869,942.6630281690141,0.2646833560924071
211,1752.7026880898468,1019.9653112221717,0.27150288874888706
212,1722.2400953095175,894.0498523398455,0.26538691794537694
213,1644.5889993637004,935.7507610177192,0.2807330338529901
